0.011241	-0.431257	0.502696	-0.5677	-0.556682	0.283991	0.354367	0.42877	0.363724	0.488678	-0.402779	-0.404666	0.491338	-0.803088	0.479032	-0.514746	0.416152	-0.473771	-0.409549	0.328258	0.300532	-0.517191	0.33649	0.220282	-0.468131	0.324518	0.287009	-0.254845	0.541139	-0.360478	0.608927	0.412225
0.707415	-0.409057	0.469851	-0.403201	-0.443392	0.48137	0.354761	0.207234	0.714611	0.463943	-0.471521	-0.394175	0.482842	-0.255557	0.432365	-0.395505	0.418539	-0.513664	-0.278055	0.343185	0.375747	-0.415003	0.267222	0.408894	-0.46609	0.361355	0.312182	-0.434083	0.365388	-0.346417	0.50082	0.371767
-0.516541	-0.128529	0.379858	-0.328515	-0.383417	0.507096	0.373345	0.152233	0.813627	0.392526	-0.343213	-0.394258	0.402115	0.10194	0.389338	-0.314377	0.324091	-0.499738	-0.286539	0.401722	0.391962	-0.32216	0.39935	0.428556	-0.418346	0.411548	0.40453	-0.456652	0.153776	-0.410617	0.5138	0.409766
-0.220193	-0.527336	0.477146	-0.518105	-0.476224	0.448009	0.487371	0.386816	0.389925	0.465174	-0.461189	-0.456684	0.467106	-0.484399	0.530701	-0.46571	0.459717	-0.416745	-0.496497	0.458153	0.43042	-0.526816	0.470548	0.444646	-0.431273	0.54647	0.479287	-0.388483	0.501737	-0.442208	0.380533	0.505383
0.889763	-0.413037	0.548213	-0.527851	-0.434149	0.568666	0.503837	0.460779	0.102773	0.511805	-0.549	-0.320149	0.427336	-0.358504	0.495619	-0.489696	0.473818	-0.43248	-0.442415	0.555239	0.475558	-0.522465	0.468237	0.510692	-0.495326	0.453333	0.462985	-0.526292	0.451402	-0.510539	0.385385	0.467968
0.638353	-0.480996	0.456716	-0.489521	-0.488345	0.464805	0.440429	0.440061	0.50475	0.403751	-0.460804	-0.336872	0.51858	-0.52986	0.474282	-0.519166	0.479044	-0.521469	-0.418196	0.516616	0.481817	-0.452977	0.40019	0.555076	-0.442394	0.391109	0.490796	-0.350341	0.452052	-0.446666	0.577922	0.444883
0.731208	-0.476733	0.51039	-0.418655	-0.41054	0.53176	0.415113	0.487889	0.22595	0.483927	-0.462384	-0.40573	0.405522	-0.57851	0.495486	-0.480704	0.508714	-0.493203	-0.543344	0.496944	0.447646	-0.473463	0.422177	0.500984	-0.496509	0.470236	0.480212	-0.473597	0.501268	-0.551304	0.436329	0.464844
0.900773	-0.368696	0.541011	-0.506591	-0.378468	0.500138	0.488913	0.567417	0.539035	0.51303	-0.419089	-0.417163	0.464097	-0.441419	0.458296	-0.46094	0.490888	-0.473204	-0.445879	0.544166	0.483349	-0.434624	0.408963	0.526736	-0.512257	0.506084	0.515363	-0.472367	0.480741	-0.445018	0.563375	0.433271
-0.0424745	-0.383428	0.428845	-0.550217	-0.525022	0.524084	0.418804	0.391469	0.617534	0.36166	-0.476531	-0.400942	0.469496	-0.412846	0.457841	-0.496491	0.488815	-0.420619	-0.480222	0.394759	0.404533	-0.471733	0.426653	0.492405	-0.492248	0.506336	0.440861	-0.470743	0.530444	-0.457262	0.473963	0.449816
0.664497	-0.427293	0.467123	-0.495017	-0.446497	0.515571	0.423297	0.556293	0.545604	0.40631	-0.438711	-0.421327	0.508654	-0.448331	0.46175	-0.517279	0.420832	-0.413901	-0.516444	0.539384	0.463237	-0.415432	0.531061	0.357871	-0.515107	0.424074	0.482815	-0.512206	0.480157	-0.472593	0.420074	0.501106
-0.195226	-0.364626	0.467871	-0.508425	-0.520516	0.478222	0.441839	0.48398	-0.0104392	0.424392	-0.493765	-0.432317	0.547325	-0.662591	0.513875	-0.479691	0.444379	-0.451462	-0.518165	0.407827	0.50986	-0.525007	0.351072	0.407377	-0.496524	0.484544	0.471849	-0.533666	0.479854	-0.487257	0.43587	0.439093
0.656343	-0.492363	0.401067	-0.448797	-0.470611	0.494263	0.451373	0.551463	0.62302	0.51249	-0.529364	-0.398992	0.529803	-0.601081	0.452943	-0.47538	0.403076	-0.474142	-0.474554	0.439316	0.458413	-0.532862	0.462924	0.467517	-0.486129	0.537543	0.404421	-0.380815	0.447959	-0.498304	0.46733	0.494998
0.0294501	-0.509075	0.496609	-0.502751	-0.481135	0.519977	0.556049	0.450074	0.304419	0.516623	-0.532363	-0.564957	0.433249	-0.649376	0.530474	-0.521368	0.435196	-0.54999	-0.434445	0.446989	0.439373	-0.452169	0.503012	0.466679	-0.547014	0.42997	0.39938	-0.42677	0.523261	-0.502353	0.457975	0.481903
0.492606	-0.45116	0.451416	-0.507492	-0.445421	0.436202	0.480343	0.364006	0.501346	0.488942	-0.381478	-0.453948	0.429673	-0.563767	0.492739	-0.499429	0.470351	-0.520272	-0.479071	0.401505	0.423034	-0.404484	0.511041	0.427852	-0.425044	0.446361	0.435596	-0.425836	0.45799	-0.458316	0.503147	0.37858
0.721954	-0.465539	0.486716	-0.522586	-0.410969	0.482847	0.398748	0.486574	0.561206	0.42475	-0.542384	-0.445523	0.442666	-0.371799	0.423857	-0.519643	0.496638	-0.456573	-0.497097	0.493011	0.513365	-0.478753	0.48393	0.536955	-0.437934	0.525006	0.431209	-0.520841	0.436813	-0.513371	0.553016	0.499832
0.628765	-0.348756	0.545744	-0.509817	-0.374729	0.517937	0.404595	0.52059	0.545792	0.539876	-0.44968	-0.347835	0.467085	-0.370273	0.504276	-0.550205	0.517041	-0.471404	-0.487954	0.485491	0.436119	-0.418522	0.540184	0.521988	-0.544556	0.471721	0.39423	-0.437554	0.469884	-0.501365	0.516913	0.424622
0.284412	-0.256588	0.460287	-0.276232	-0.446789	0.530063	0.482363	0.174558	0.834904	0.456337	-0.462452	-0.499805	0.493763	0.346519	0.423797	-0.452846	0.408019	-0.397797	-0.448798	0.349793	0.451204	-0.409839	0.443222	0.455742	-0.442158	0.518062	0.382755	-0.483887	0.256215	-0.438545	0.429995	0.496198
-0.932115	-0.38515	0.379597	-0.239289	-0.384143	0.415368	0.349495	0.430757	0.6981	0.40579	-0.468851	-0.576293	0.341678	-0.804563	0.35006	-0.341723	0.33771	-0.476237	-0.367644	0.308755	0.4831	-0.295799	0.286766	0.226138	-0.376053	0.453051	0.411478	-0.386061	0.443329	-0.407353	0.155853	0.522814
0.260875	-0.559776	0.44923	-0.480332	-0.439341	0.537312	0.460417	0.452553	0.207758	0.463985	-0.496597	-0.492416	0.481721	-0.576798	0.524555	-0.491041	0.432738	-0.4958	-0.521536	0.534504	0.461167	-0.491782	0.540635	0.441625	-0.438626	0.469617	0.454101	-0.515145	0.47214	-0.488229	0.53827	0.397535
0.715035	-0.442306	0.546969	-0.431713	-0.460007	0.443439	0.505691	0.495302	0.322845	0.549192	-0.456473	-0.465024	0.537108	-0.226822	0.537797	-0.435798	0.393613	-0.430007	-0.46223	0.481688	0.512204	-0.477208	0.504155	0.514215	-0.420261	0.434242	0.507799	-0.5424	0.409624	-0.401165	0.497852	0.471301
0.821414	-0.487609	0.53281	-0.546463	-0.438692	0.451706	0.430408	0.447287	0.486656	0.46682	-0.530339	-0.400335	0.507904	-0.53021	0.526241	-0.4413	0.499575	-0.365868	-0.494555	0.445682	0.43352	-0.531395	0.484112	0.468163	-0.500736	0.443468	0.408338	-0.455502	0.505401	-0.433502	0.519185	0.451544
0.688017	-0.467188	0.47887	-0.532854	-0.447955	0.384889	0.36952	0.495015	0.205898	0.508287	-0.46801	-0.479791	0.494161	-0.213188	0.559098	-0.447951	0.533258	-0.489153	-0.549479	0.490332	0.427128	-0.527607	0.505072	0.452071	-0.56657	0.516657	0.452041	-0.438497	0.561208	-0.465713	0.582522	0.538209
0.128702	-0.368857	0.494232	-0.47802	-0.436266	0.49	0.461252	0.466827	0.132576	0.450451	-0.424594	-0.371308	0.437164	-0.596302	0.448244	-0.536017	0.457945	-0.485106	-0.553084	0.485834	0.468082	-0.458993	0.495445	0.406265	-0.552443	0.481037	0.525935	-0.502663	0.466261	-0.452468	0.453496	0.510774
0.872484	-0.411336	0.449084	-0.417944	-0.383576	0.555206	0.473732	0.448497	0.435348	0.524159	-0.442001	-0.550786	0.422117	-0.329576	0.408505	-0.445291	0.474231	-0.512514	-0.425226	0.502448	0.502112	-0.4964	0.455361	0.501716	-0.544629	0.503048	0.478077	-0.45368	0.533205	-0.462486	0.484588	0.514066
0.908801	-0.488548	0.495435	-0.472309	-0.450791	0.452736	0.514137	0.431155	0.521169	0.45761	-0.396543	-0.468529	0.519356	-0.509343	0.54125	-0.456224	0.475805	-0.443336	-0.500108	0.519962	0.519667	-0.417755	0.451373	0.464927	-0.516541	0.496082	0.471266	-0.357845	0.553877	-0.407976	0.458953	0.507736
0.868301	-0.5688	0.448904	-0.505691	-0.439788	0.450281	0.505221	0.579933	0.438167	0.520747	-0.527011	-0.389299	0.500643	-0.50121	0.428545	-0.398408	0.505465	-0.423598	-0.490968	0.528476	0.503683	-0.513186	0.536921	0.398366	-0.489731	0.354731	0.407084	-0.466459	0.410045	-0.47513	0.428015	0.482314
0.772123	-0.480275	0.452583	-0.392692	-0.461124	0.366316	0.414415	0.555387	0.14203	0.544115	-0.525192	-0.416705	0.492282	-0.409548	0.524069	-0.522299	0.49111	-0.500464	-0.45331	0.50914	0.512113	-0.507025	0.446693	0.525926	-0.459953	0.508137	0.505311	-0.401636	0.430718	-0.450563	0.381862	0.437457
0.215726	-0.43926	0.451885	-0.452618	-0.353658	0.414729	0.52171	0.475258	0.517187	0.462077	-0.424577	-0.481868	0.497933	-0.574128	0.455808	-0.5082	0.439559	-0.49257	-0.506676	0.474481	0.447845	-0.458379	0.468633	0.493308	-0.527337	0.513197	0.43537	-0.41771	0.431254	-0.523584	0.489381	0.553575
-0.118417	-0.373625	0.490613	-0.450096	-0.509326	0.480884	0.42425	0.543301	0.694167	0.321685	-0.403016	-0.458276	0.468517	-0.469631	0.497024	-0.444993	0.426681	-0.494973	-0.520819	0.494209	0.466034	-0.40083	0.476854	0.487423	-0.430642	0.353074	0.411706	-0.48503	0.472157	-0.517684	0.543177	0.487918
0.615099	-0.542981	0.438164	-0.522667	-0.512495	0.368197	0.548285	0.414092	0.210322	0.476487	-0.483716	-0.407159	0.518129	-0.495442	0.547596	-0.478935	0.475756	-0.419512	-0.55543	0.521526	0.501005	-0.465181	0.438358	0.506615	-0.508391	0.432938	0.51597	-0.420383	0.480531	-0.464517	0.450191	0.560139
0.797804	-0.406761	0.456241	-0.427953	-0.446988	0.45383	0.387927	0.482685	0.585291	0.49428	-0.486341	-0.345944	0.484463	-0.552928	0.538273	-0.42424	0.458059	-0.4306	-0.536186	0.437072	0.409734	-0.442205	0.481081	0.506383	-0.479589	0.519348	0.482349	-0.405362	0.475103	-0.517533	0.533391	0.448266
0.706749	-0.447408	0.497654	-0.548686	-0.484304	0.504841	0.431375	0.395366	0.382621	0.5053	-0.433534	-0.551583	0.507557	-0.262082	0.47049	-0.429774	0.472985	-0.40124	-0.45624	0.507783	0.494979	-0.534265	0.523659	0.531458	-0.50786	0.479267	0.440639	-0.434679	0.51344	-0.488012	0.525177	0.432129
-0.138248	-0.395878	0.41755	-0.367192	-0.485619	0.370383	0.390631	0.396933	0.371135	0.476052	-0.539538	-0.455431	0.447412	-0.519817	0.465186	-0.494076	0.511287	-0.534604	-0.411858	0.481958	0.355981	-0.506002	0.408435	0.415424	-0.433091	0.476793	0.412088	-0.453736	0.444871	-0.491364	0.558923	0.509957
0.448651	-0.428769	0.532367	-0.433048	-0.505048	0.462072	0.393537	0.420134	0.452036	0.52718	-0.503444	-0.436716	0.410885	-0.294651	0.442225	-0.458639	0.457961	-0.544304	-0.45985	0.452134	0.438582	-0.481569	0.535613	0.514851	-0.493385	0.50835	0.468799	-0.528738	0.46776	-0.493025	0.478545	0.492308
-0.105769	-0.385171	0.375864	-0.507902	-0.429473	0.465848	0.367407	0.509474	0.591622	0.515554	-0.392403	-0.426331	0.502003	-0.266691	0.420587	-0.490431	0.481512	-0.473542	-0.43138	0.436625	0.385299	-0.514203	0.468503	0.3816	-0.458985	0.451068	0.383107	-0.441634	0.45786	-0.430118	0.537786	0.529164
-0.0017928	-0.526397	0.436387	-0.528638	-0.436245	0.535253	0.53882	0.403602	0.143266	0.477334	-0.395973	-0.380529	0.457081	-0.591404	0.529991	-0.504885	0.512328	-0.479989	-0.463585	0.479622	0.436863	-0.462381	0.465162	0.457727	-0.493596	0.473443	0.44286	-0.475851	0.514547	-0.441077	0.442434	0.383181
0.312477	-0.550555	0.51768	-0.460273	-0.458401	0.470936	0.500353	0.414343	0.533744	0.39267	-0.481789	-0.462487	0.505204	-0.54977	0.480861	-0.469872	0.409957	-0.508941	-0.490061	0.466018	0.507719	-0.437697	0.517017	0.423633	-0.529891	0.464773	0.51865	-0.447446	0.369845	-0.437013	0.51724	0.412187
0.391567	-0.517275	0.479949	-0.441662	-0.50902	0.477356	0.413681	0.457827	0.487339	0.490199	-0.484881	-0.34989	0.528821	-0.510277	0.504506	-0.43264	0.505477	-0.388153	-0.50324	0.421145	0.514922	-0.443913	0.344439	0.447656	-0.455567	0.458224	0.437034	-0.459872	0.405169	-0.503981	0.458985	0.365565
0.753855	-0.271866	0.436082	-0.488846	-0.460466	0.43364	0.443701	0.391279	0.702707	0.510677	-0.385666	-0.467242	0.419684	-0.530288	0.451864	-0.439693	0.37604	-0.450007	-0.475788	0.432534	0.504911	-0.431346	0.425017	0.463192	-0.469548	0.356207	0.523162	-0.448569	0.429052	-0.514473	0.499929	0.446409
0.87883	-0.460982	0.49441	-0.501635	-0.39242	0.507501	0.556963	0.540998	0.496182	0.494375	-0.526736	-0.52668	0.498658	-0.222761	0.40867	-0.450032	0.48517	-0.517391	-0.502204	0.530031	0.457117	-0.485619	0.505882	0.478585	-0.496872	0.539999	0.514371	-0.468628	0.392543	-0.485827	0.485542	0.52313
0.793869	-0.480611	0.414439	-0.535898	-0.318833	0.542136	0.48378	0.496926	0.578801	0.537981	-0.458117	-0.439896	0.492175	-0.613463	0.521501	-0.422082	0.425289	-0.487314	-0.459171	0.472791	0.471947	-0.445313	0.519152	0.551123	-0.466674	0.484831	0.394844	-0.504373	0.446202	-0.530659	0.359409	0.514119
0.762981	-0.405488	0.455347	-0.517995	-0.465523	0.518471	0.459146	0.437806	0.566605	0.416609	-0.502889	-0.420737	0.541846	-0.596007	0.520397	-0.458674	0.488535	-0.545555	-0.52362	0.421668	0.490421	-0.444614	0.467538	0.523396	-0.428181	0.450046	0.458452	-0.490363	0.415046	-0.484918	0.492383	0.488701
0.674563	-0.430042	0.509928	-0.409429	-0.443849	0.337902	0.459817	0.560393	0.547693	0.490559	-0.561352	-0.518808	0.45263	-0.402437	0.549296	-0.44351	0.472173	-0.458454	-0.473798	0.457281	0.515446	-0.544505	0.5165	0.523448	-0.547371	0.475587	0.518476	-0.466707	0.472446	-0.459734	0.566285	0.53106
0.692171	-0.552496	0.466688	-0.497745	-0.472562	0.486404	0.483062	0.515314	0.218315	0.482457	-0.474122	-0.434278	0.467074	-0.586162	0.387303	-0.522061	0.55055	-0.492577	-0.448994	0.553109	0.436355	-0.500143	0.544773	0.491885	-0.470435	0.454631	0.469297	-0.526141	0.520063	-0.535988	0.393896	0.459157
0.551639	-0.420498	0.468942	-0.553295	-0.439173	0.486239	0.491327	0.479918	0.756198	0.521602	-0.43596	-0.423298	0.475922	0.0535415	0.493423	-0.483828	0.466448	-0.473254	-0.429508	0.427073	0.500174	-0.432043	0.320517	0.455987	-0.52861	0.401013	0.448031	-0.482639	0.503936	-0.406114	0.376875	0.572321
0.717221	-0.405097	0.46835	-0.495749	-0.531379	0.453144	0.554228	0.432483	0.571624	0.438558	-0.501429	-0.486464	0.438575	-0.505003	0.499588	-0.532933	0.495569	-0.454176	-0.549076	0.541724	0.501609	-0.512015	0.502401	0.440061	-0.470373	0.441277	0.409845	-0.417869	0.412598	-0.446918	0.421774	0.501552
0.663662	-0.426813	0.506063	-0.477182	-0.479278	0.445904	0.508271	0.549228	0.645554	0.445079	-0.459022	-0.385731	0.453698	-0.220393	0.544385	-0.522999	0.484923	-0.379404	-0.427929	0.539981	0.530089	-0.479936	0.477446	0.466294	-0.488154	0.473389	0.475555	-0.477058	0.452264	-0.520958	0.533602	0.44807
0.28627	-0.413034	0.507782	-0.546429	-0.494996	0.454669	0.491739	0.472273	0.398993	0.496327	-0.489004	-0.539548	0.4545	-0.314998	0.501341	-0.440109	0.463781	-0.518468	-0.470642	0.520355	0.428081	-0.466901	0.476136	0.47144	-0.458816	0.51427	0.493483	-0.532503	0.531129	-0.438754	0.497433	0.445252
0.321197	-0.478307	0.427464	-0.442145	-0.389692	0.44998	0.473924	0.539639	0.59786	0.408866	-0.415157	-0.459103	0.470347	-0.534804	0.49822	-0.40901	0.41389	-0.433313	-0.519178	0.473304	0.483112	-0.411317	0.496648	0.465199	-0.455001	0.507794	0.455149	-0.45255	0.432074	-0.507972	0.504129	0.450344
0.67205	-0.503399	0.51506	-0.482439	-0.506372	0.445594	0.513081	0.528919	0.536687	0.464102	-0.490779	-0.517418	0.430008	-0.193371	0.452644	-0.44334	0.407603	-0.355024	-0.429977	0.543749	0.449255	-0.479691	0.488329	0.463798	-0.411038	0.527636	0.429859	-0.410246	0.515851	-0.463485	0.559395	0.51918
0.345238	-0.514643	0.430213	-0.458639	-0.411159	0.398755	0.494499	0.531965	0.150656	0.445787	-0.436244	-0.482276	0.45225	-0.46646	0.478667	-0.381191	0.424399	-0.503511	-0.455644	0.388607	0.457652	-0.46169	0.416832	0.373598	-0.481841	0.486889	0.500212	-0.398117	0.413902	-0.364612	0.361773	0.420233
-0.474052	-0.330001	0.261313	-0.375212	-0.447361	0.30215	0.348101	0.0734973	0.664687	0.272185	-0.246255	-0.429886	0.417599	-0.263352	0.201924	-0.303893	0.285471	-0.463014	-0.292147	0.277091	0.285265	-0.341759	0.354413	0.261582	-0.279081	0.403474	0.393461	-0.366064	0.160826	-0.35558	0.401486	0.327503
-0.0632565	-0.423582	0.420553	-0.508079	-0.3501	0.575667	0.429842	0.526992	0.546047	0.39291	-0.491208	-0.511551	0.493306	-0.56912	0.543466	-0.431233	0.466444	-0.489873	-0.455279	0.439117	0.493112	-0.494621	0.443151	0.459097	-0.44042	0.387957	0.473732	-0.509306	0.414845	-0.427704	0.438052	0.528286
0.567031	-0.444122	0.458745	-0.510438	-0.342883	0.396212	0.531253	0.447451	0.415703	0.448465	-0.507465	-0.393118	0.438069	-0.461189	0.508683	-0.500838	0.472311	-0.449221	-0.456849	0.4826	0.487293	-0.490128	0.513135	0.557001	-0.515655	0.5398	0.519416	-0.485367	0.539354	-0.449385	0.443996	0.52672
0.749972	-0.476554	0.464227	-0.351192	-0.524474	0.477986	0.493303	0.464989	0.41112	0.418439	-0.46441	-0.462126	0.433548	-0.49083	0.466879	-0.446002	0.462285	-0.527881	-0.456884	0.530756	0.414053	-0.478538	0.433542	0.413867	-0.397516	0.500754	0.446864	-0.459662	0.480316	-0.420916	0.396557	0.501609
0.726438	-0.423116	0.542811	-0.519323	-0.411969	0.341365	0.470787	0.48306	0.4293	0.550952	-0.429478	-0.418427	0.453243	-0.228374	0.477043	-0.443913	0.510372	-0.438057	-0.456168	0.512097	0.514599	-0.558277	0.511753	0.496822	-0.491351	0.441788	0.469265	-0.413136	0.489349	-0.510675	0.565404	0.478841
0.442463	-0.502466	0.494798	-0.42638	-0.367094	0.447041	0.432087	0.544331	0.299735	0.494353	-0.517472	-0.430163	0.412625	-0.665997	0.418384	-0.467804	0.545649	-0.438446	-0.480188	0.513642	0.546463	-0.500641	0.474881	0.448124	-0.477368	0.505366	0.47377	-0.4998	0.460811	-0.521747	0.546689	0.410163
0.64227	-0.50117	0.493161	-0.437757	-0.490007	0.591752	0.460723	0.449721	0.209628	0.464625	-0.42397	-0.311991	0.508241	-0.324198	0.524698	-0.421574	0.471825	-0.423365	-0.488506	0.407517	0.368028	-0.509294	0.439286	0.455483	-0.485372	0.494233	0.421499	-0.536465	0.537151	-0.489783	0.583537	0.445209
0.765056	-0.43873	0.443624	-0.483271	-0.458856	0.499981	0.469324	0.43157	0.327319	0.438415	-0.405838	-0.300242	0.428643	-0.648914	0.480092	-0.462632	0.498758	-0.43905	-0.524537	0.525061	0.530491	-0.474917	0.438396	0.478335	-0.541493	0.437851	0.409943	-0.422771	0.468945	-0.513031	0.460741	0.528224
0.780226	-0.39779	0.40497	-0.462303	-0.578956	0.394512	0.480487	0.482404	0.443297	0.526458	-0.5078	-0.403299	0.398257	-0.284554	0.511213	-0.44818	0.443369	-0.513464	-0.497936	0.52146	0.516363	-0.462544	0.31231	0.387762	-0.414536	0.429926	0.369249	-0.478468	0.400878	-0.510677	0.45916	0.40574
1.03379	-0.144718	0.251397	-0.382399	-0.434241	0.424329	0.435056	0.174441	0.953844	0.349011	-0.490237	-0.607435	0.35267	0.50151	0.162216	-0.326219	0.32536	-0.371072	-0.305254	0.268668	0.427966	-0.313505	0.284943	0.417963	-0.438097	0.541264	0.46056	-0.353619	0.369002	-0.438274	0.559217	0.434736
0.589305	-0.437342	0.429412	-0.526169	-0.424744	0.490263	0.458686	0.538966	0.561582	0.462152	-0.427786	-0.443307	0.492084	-0.564839	0.459068	-0.494546	0.45953	-0.45171	-0.468751	0.476067	0.414646	-0.458461	0.502059	0.54162	-0.472992	0.452654	0.438363	-0.354994	0.447813	-0.430548	0.528091	0.431271
0.0263865	-0.472817	0.530629	-0.477052	-0.428444	0.470156	0.428373	0.448838	0.335519	0.437135	-0.513463	-0.39102	0.460327	-0.409138	0.418891	-0.534451	0.428568	-0.496102	-0.517058	0.44602	0.442109	-0.447607	0.455019	0.394279	-0.507627	0.518875	0.492409	-0.46754	0.491445	-0.405119	0.432396	0.525273
0.447335	-0.467074	0.450179	-0.524862	-0.529871	0.474934	0.467807	0.36483	0.410286	0.422395	-0.460175	-0.47838	0.492899	-0.662986	0.513908	-0.494375	0.404129	-0.428313	-0.465016	0.48553	0.403437	-0.494287	0.442273	0.435896	-0.451485	0.407855	0.468523	-0.488151	0.51709	-0.483372	0.497491	0.414555
0.837772	-0.310293	0.485722	-0.441004	-0.514528	0.465402	0.416924	0.298298	0.695092	0.488341	-0.383906	-0.456725	0.444287	-0.352476	0.376394	-0.424845	0.380607	-0.46742	-0.437788	0.415453	0.514469	-0.424241	0.391822	0.503106	-0.532354	0.464281	0.334286	-0.53402	0.370227	-0.415439	0.358469	0.529488
0.395334	-0.378961	0.46778	-0.513118	-0.46773	0.489205	0.429422	0.467005	0.596152	0.478191	-0.419736	-0.396001	0.431242	-0.197175	0.490946	-0.551371	0.43539	-0.374228	-0.450003	0.462675	0.490123	-0.539733	0.528216	0.55978	-0.476781	0.472517	0.48185	-0.489761	0.447662	-0.446862	0.515994	0.50285
0.229172	-0.405684	0.419668	-0.520351	-0.492672	0.451995	0.481845	0.530001	0.341447	0.422017	-0.4647	-0.313697	0.419428	-0.489478	0.455816	-0.454503	0.43562	-0.495623	-0.41972	0.427462	0.394801	-0.411895	0.487328	0.434852	-0.441426	0.535317	0.444505	-0.446919	0.480597	-0.431456	0.442091	0.447011
0.0645162	-0.421408	0.549058	-0.307919	-0.467428	0.571178	0.469893	0.359105	0.704694	0.533589	-0.444942	-0.574476	0.491913	0.0854241	0.373253	-0.529262	0.486364	-0.511583	-0.486393	0.456361	0.493979	-0.484405	0.41468	0.365236	-0.451628	0.520794	0.493041	-0.438325	0.402579	-0.384967	0.443464	0.465811
0.612751	-0.506641	0.534499	-0.445515	-0.413851	0.413229	0.408043	0.51615	0.548213	0.511441	-0.438598	-0.415089	0.494551	-0.420696	0.484716	-0.506129	0.41697	-0.450299	-0.515855	0.449311	0.496577	-0.451994	0.495159	0.515002	-0.517166	0.469832	0.418986	-0.495254	0.418021	-0.460355	0.519011	0.471524
0.47127	-0.524172	0.522344	-0.463068	-0.441899	0.472104	0.46839	0.465172	0.515506	0.461862	-0.504189	-0.477969	0.413164	-0.504579	0.433964	-0.413455	0.486474	-0.469617	-0.426395	0.438279	0.442578	-0.492732	0.510701	0.488482	-0.492808	0.410723	0.442526	-0.438018	0.521555	-0.459511	0.509425	0.462814
